tconst,V1,ID,Title,Year,Age,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb_catalog_2021,IMDb_rating_2026,IMDb_ratecount_2026,imdb_title_type,Match_Confidence_Current,rating_change,IMDb_rating_2021,IMDb_ratecount_2021,rating_change_2021_2026,ratecount_change_2021_2026,n_platforms,exclusive
tt11542920,956,959,Omniscient,2020,18+,6.4/10,53/100,1,0,0,0,1,6.4,6.5,2803,tvSeries,Exact (title + year),0.0999999999999996,6.4,1742,0.0999999999999996,1061,1,TRUE
tt11547014,5115,5444,Turner & Hooch,2021,7+,6.0/10,60/100,0,0,0,1,1,6,6.6,4406,tvSeries,Exact (title + year),0.6,,,,,1,TRUE
tt11547472,4823,5142,All the Pizza,2016,"","",10/100,0,0,1,0,1,,6.6,26,tvSeries,Exact (title + year),,6.4,16,0.199999999999999,10,1,TRUE
tt11558924,2757,2867,Hillary,2020,7+,6.5/10,52/100,0,1,0,0,1,6.5,7,2730,tvMiniSeries,Exact (title + year),0.5,6.5,2249,0.5,481,1,TRUE
tt11561206,1789,1797,The Goop Lab,2020,18+,2.5/10,35/100,1,0,0,0,1,2.5,2.7,3554,tvSeries,Exact (title + year),0.2,2.5,2958,0.2,596,1,TRUE
tt11569530,3903,4175,Just Add Magic: Mystery City,2020,all,7.3/10,47/100,0,0,1,0,1,7.3,7.1,913,tvSeries,Exact (title + year),-0.2,7.3,368,-0.2,545,1,TRUE
tt11569628,934,937,Find Yourself,2020,"",7.8/10,53/100,1,0,0,0,1,7.8,7.4,610,tvSeries,Exact (title + year),-0.399999999999999,7.7,87,-0.3,523,1,TRUE
tt11570224,1471,1477,Abla Fahita: Drama Queen,2021,"",6.6/10,43/100,1,0,0,0,1,6.6,6.5,517,tvSeries,Exact (title + year),-0.0999999999999996,6.6,364,-0.0999999999999996,153,1,TRUE
tt11597332,4866,5185,An Egg's Guide to Minecraft,2012,"","",10/100,0,0,1,0,1,,8.7,61,tvSeries,Exact (title + year),,6.9,10,1.8,51,1,TRUE
tt11600174,633,636,The Pharmacist,2020,"",7.7/10,60/100,1,0,0,0,1,7.7,7.7,9515,tvMiniSeries,Exact (title + year),0,7.7,5945,0,3570,1,TRUE
tt11612120,427,429,Sweet Home,2020,"",7.4/10,65/100,1,0,0,0,1,7.4,7.2,42983,tvSeries,Exact (title + year),-0.2,7.4,11584,-0.2,31399,1,TRUE
tt1161684,2638,2739,Rosario + Vampire,2008,18+,7.0/10,55/100,0,1,0,0,1,7,6.8,4393,tvSeries,Exact (title + year),-0.2,7,2655,-0.2,1738,1,TRUE
tt1161697,3947,4224,True Tears,2008,7+,7.3/10,45/100,0,0,1,0,1,7.3,7,642,tvMiniSeries,Exact (title + year),-0.3,7.3,429,-0.3,213,1,TRUE
tt11621718,3986,4267,All or Nothing: Brazil National Team,2020,16+,7.2/10,44/100,0,0,1,0,1,7.2,7,692,tvMiniSeries,Exact (title + year),-0.2,7.2,379,-0.2,313,1,TRUE
tt11639414,189,190,The Midnight Gospel,2020,18+,8.2/10,74/100,1,0,0,0,1,8.2,8.2,30198,tvSeries,Exact (title + year),0,8.3,13374,-0.100000000000001,16824,1,TRUE
tt11639952,2216,2267,Young Rock,2021,16+,7.1/10,69/100,0,1,0,0,1,7.1,7.2,29822,tvSeries,Exact (title + year),0.100000000000001,7.1,4750,0.100000000000001,25072,1,TRUE
tt11640020,2183,2231,Debris,2021,16+,6.5/10,71/100,0,1,0,0,1,6.5,6.5,10082,tvSeries,Exact (title + year),0,6.6,6293,-0.0999999999999996,3789,1,TRUE
tt11645760,2662,2764,Digimon Adventure:,2020,all,7.4/10,55/100,0,1,0,0,1,7.4,6.8,1057,tvSeries,Exact (title + year),-0.600000000000001,7.4,383,-0.600000000000001,674,1,TRUE
tt11646232,3158,3289,The Masked Dancer,2020,7+,4.1/10,37/100,0,1,0,0,1,4.1,4.1,488,tvSeries,Exact (title + year),0,4.1,318,0,170,1,TRUE
tt11652174,5339,5687,Wild Chile,2018,7+,7.5/10,30/100,0,0,0,1,1,7.5,7.6,146,tvMiniSeries,Exact (title + year),0.0999999999999996,7.6,40,0,106,1,TRUE
tt11654094,2846,2962,Alone: The Beast,2020,7+,5.8/10,49/100,0,1,0,0,1,5.8,5.5,298,tvSeries,Exact (title + year),-0.3,5.7,105,-0.2,193,1,TRUE
tt11666848,1151,1154,The Cabin with Bert Kreischer,2020,18+,7.3/10,49/100,1,0,0,0,1,7.3,6.8,2239,tvSeries,Exact (title + year),-0.5,7.1,1294,-0.3,945,1,TRUE
tt1166709,3683,3913,Say Yes to the Dress,2007,7+,5.6/10,56/100,0,0,1,0,1,5.6,5.7,2210,tvSeries,Exact (title + year),0.100000000000001,5.6,1727,0.100000000000001,483,1,TRUE
tt11680468,301,303,Great Pretender,2020,18+,8.0/10,69/100,1,0,0,0,1,8,7.8,8419,tvSeries,Exact (title + year),-0.2,8,3135,-0.2,5284,1,TRUE
tt11691684,2362,2432,Flower of Evil,2020,"",8.8/10,64/100,0,1,0,0,1,8.8,8.5,19670,tvSeries,Exact (title + year),-0.300000000000001,8.8,3669,-0.300000000000001,16001,1,TRUE
tt11698668,1777,1785,Sing On! Spain,2020,"",6.2/10,35/100,1,0,0,0,1,6.2,6.2,156,tvSeries,Exact (title + year),0,6.3,110,-0.0999999999999996,46,1,TRUE
tt1170243,3929,4204,MonsterQuest,2007,7+,7.1/10,46/100,0,0,1,0,1,7.1,7.1,1222,tvSeries,Exact (title + year),0,7.1,971,0,251,1,TRUE
tt11704040,419,421,Love Is Blind,2020,18+,6.1/10,65/100,1,0,1,0,1,6.1,6.2,13598,tvSeries,Exact (title + year),0.100000000000001,6.1,5104,0.100000000000001,8494,2,FALSE
tt11708046,5263,5608,Secrets of the Zoo: Tampa,2020,"",8.6/10,43/100,0,0,0,1,1,8.6,8,284,tvSeries,Exact (title + year),-0.6,8.6,38,-0.6,246,1,TRUE
tt11709206,3786,4035,The Boarding School: Las Cumbres,2021,"",6.5/10,51/100,0,0,1,0,1,6.5,6.5,2720,tvSeries,Exact (title + year),0,6.5,1035,0,1685,1,TRUE
tt11710130,3025,3152,I Can See Your Voice,2020,7+,5.7/10,43/100,0,1,0,0,1,5.7,5.8,623,tvSeries,Exact (title + year),0.0999999999999996,5.7,268,0.0999999999999996,355,1,TRUE
tt1171069,3227,3359,Pressure Cook,2007,"",7.3/10,32/100,0,1,0,0,1,7.3,7.8,39,tvSeries,Exact (title + year),0.5,7.3,32,0.5,7,1,TRUE
tt11714178,2962,3087,Appare-Ranman!,2020,16+,6.9/10,45/100,0,1,0,0,1,6.9,6.8,611,tvSeries,Exact (title + year),-0.100000000000001,6.9,256,-0.100000000000001,355,1,TRUE
tt11714872,1548,1554,Nadiya Bakes,2020,"",7.1/10,41/100,1,0,0,0,1,7.1,7.2,349,tvSeries,Exact (title + year),0.100000000000001,7,170,0.2,179,1,TRUE
tt11714912,3057,3185,Madagascar: A Little Wild,2020,all,5.7/10,42/100,0,1,0,0,1,5.7,5.8,353,tvSeries,Exact (title + year),0.0999999999999996,5.8,131,0,222,1,TRUE
tt11714932,2984,3110,Trolls: TrollsTopia,2020,7+,7.1/10,45/100,0,1,0,0,1,7.1,5.8,325,tvSeries,Exact (title + original-language year),-1.3,7,60,-1.2,265,1,TRUE
tt11714946,3039,3167,The Mighty Ones,2020,7+,7.5/10,42/100,0,1,0,0,1,7.5,6.6,211,tvSeries,Exact (title + year),-0.9,7.3,60,-0.7,151,1,TRUE
tt11717394,978,981,Country Comfort,2021,7+,6.9/10,52/100,1,0,0,0,1,6.9,6.8,4701,tvSeries,Exact (title + year),-0.100000000000001,6.9,2408,-0.100000000000001,2293,1,TRUE
tt11718294,1293,1296,Win the Wilderness: Alaska,2020,"",7.0/10,47/100,1,0,0,0,1,7,6.8,1016,tvMiniSeries,Exact (title + year),-0.2,7,615,-0.2,401,1,TRUE
tt11725706,1119,1122,Taj Mahal 1989,2020,"",7.5/10,50/100,1,0,0,0,1,7.5,7.4,1809,tvSeries,Exact (title + year),-0.0999999999999996,7.5,1322,-0.0999999999999996,487,1,TRUE
tt1173427,578,581,Total Drama Island,2007,7+,7.2/10,61/100,1,0,0,0,1,7.2,7.3,17606,tvSeries,Exact (title + original-language year),0.0999999999999996,7.2,8767,0.0999999999999996,8839,1,TRUE
tt11744632,1337,1341,Babies,2020,"",7.0/10,46/100,1,0,0,0,1,7,6.9,962,tvSeries,Exact (title + year),-0.0999999999999996,7,639,-0.0999999999999996,323,1,TRUE
tt11754514,2930,3053,Arte,2020,16+,7.0/10,46/100,0,1,0,0,1,7,6.9,666,tvMiniSeries,Exact (title + year),-0.0999999999999996,6.9,244,0,422,1,TRUE
tt11755260,961,964,The Daily Life of the Immortal King,2020,16+,7.4/10,53/100,1,0,0,0,1,7.4,7.1,4457,tvSeries,Exact (title + year),-0.300000000000001,7.8,303,-0.7,4154,1,TRUE
tt11769304,414,416,Hospital Playlist,2020,"",8.7/10,65/100,1,0,0,0,1,8.7,8.7,11085,tvSeries,Exact (title + year),0,8.7,2417,0,8668,1,TRUE
tt11769798,1161,1164,Rugal,2020,"",6.4/10,49/100,1,0,0,0,1,6.4,6.3,1639,tvSeries,Exact (title + year),-0.100000000000001,6.4,621,-0.100000000000001,1018,1,TRUE
tt1178180,2389,2465,The Marvelous Misadventures of Flapjack,2008,7+,7.8/10,63/100,0,1,0,0,1,7.8,7.8,18213,tvSeries,Exact (title + year),0,7.8,11996,0,6217,1,TRUE
tt11783490,5207,5548,"Heartland Docs, DVM",2020,"",9.1/10,49/100,0,0,0,1,1,9.1,8.6,225,tvSeries,Exact (title + year),-0.5,9,67,-0.4,158,1,TRUE
tt11794642,2205,2255,Big Sky,2020,16+,6.7/10,70/100,0,1,1,0,1,6.7,6.8,28011,tvSeries,Exact (title + year),0.0999999999999996,6.7,8753,0.0999999999999996,19258,2,FALSE
tt1179817,2630,2731,The Secret Life of the American Teenager,2008,16+,5.0/10,55/100,0,1,0,0,1,5,4.9,21639,tvSeries,Exact (title + year),-0.0999999999999996,5,19316,-0.0999999999999996,2323,1,TRUE
tt11804034,1233,1236,"Hi Bye, Mama!",2020,"",8.0/10,48/100,1,0,0,0,1,8,7.9,2898,tvSeries,Exact (title + year),-0.0999999999999996,8,1142,-0.0999999999999996,1756,1,TRUE
tt11813946,890,893,Zindagi inShort,2021,"",7.2/10,54/100,1,0,0,0,1,7.2,7.1,799,tvSeries,"Fuzzy (title exact, year +-1)",-0.100000000000001,7.2,533,-0.100000000000001,266,1,TRUE
tt1181917,5107,5436,The Suite Life on Deck,2008,all,6.4/10,62/100,0,0,0,1,1,6.4,6.4,24182,tvSeries,Exact (title + year),0,6.4,16718,0,7464,1,TRUE
tt11819198,3109,3240,Torn from the Headlines: The New York Post Reports,2020,"",7.1/10,39/100,0,1,0,0,1,7.1,7.5,89,tvSeries,Exact (title + year),0.4,7,39,0.5,50,1,TRUE
tt11822998,477,479,The Trials of Gabriel Fernandez,2020,18+,8.1/10,64/100,1,0,0,0,1,8.1,8.1,15867,tvMiniSeries,Exact (title + year),0,8.2,9061,-0.0999999999999996,6806,1,TRUE
tt11823028,1586,1592,Fary: Hexagone,2020,"",6.5/10,40/100,1,0,0,0,1,6.5,6.4,174,tvSeries,Exact (title + year),-0.0999999999999996,6.5,108,-0.0999999999999996,66,1,TRUE
tt11826274,4233,4529,Faster with Finnegan,2020,"","",37/100,0,0,1,0,1,,8.2,90,tvSeries,Exact (title + year),,7.6,17,0.6,73,1,TRUE
tt11829316,889,892,Vampires,2020,18+,5.6/10,54/100,1,0,0,0,1,5.6,5.7,1676,tvSeries,Exact (title + year),0.100000000000001,5.6,1038,0.100000000000001,638,1,TRUE
tt11829340,1753,1761,Buddi,2020,all,6.9/10,36/100,1,0,0,0,1,6.9,6.9,85,tvSeries,Exact (title + year),0,7,39,-0.0999999999999996,46,1,TRUE
tt11833494,949,952,Unabomber: In His Own Words,2020,"",7.2/10,53/100,1,0,0,0,1,7.2,7.2,4765,tvMiniSeries,Exact (title + year),0,7.2,2662,0,2103,1,TRUE
tt11853160,5309,5657,Meet the Chimps,2020,"",8.5/10,37/100,0,0,0,1,1,8.5,7.7,159,tvMiniSeries,Exact (title + year),-0.8,8.5,61,-0.8,98,1,TRUE
tt11858104,2746,2851,Dragon Quest: The Adventure of Dai,2020,"",8.2/10,52/100,0,1,0,0,1,8.2,7.9,1565,tvSeries,Exact (title + year),-0.299999999999999,8.3,540,-0.4,1025,1,TRUE
tt11860336,1594,1600,Mighty Express,2020,all,5.0/10,40/100,1,0,0,0,1,5,3.8,190,tvSeries,Exact (title + year),-1.2,5,74,-1.2,116,1,TRUE
tt1186356,2144,2185,Whitechapel,2009,7+,7.9/10,73/100,0,1,0,0,1,7.9,7.8,16448,tvSeries,Exact (title + year),-0.100000000000001,7.9,11737,-0.100000000000001,4711,1,TRUE
tt11868868,2749,2855,Devil May Care,2021,18+,6.0/10,52/100,0,1,0,0,1,6,6.2,466,tvSeries,Exact (title + year),0.2,6,215,0.2,251,1,TRUE
tt11875316,5068,5391,The Mysterious Benedict Society,2021,7+,7.7/10,76/100,0,0,0,1,1,7.7,7.6,6396,tvSeries,Exact (title + year),-0.100000000000001,,,,,1,TRUE
tt1188927,2719,2824,Criminal Justice,2008,"",7.7/10,53/100,0,1,0,0,1,7.7,7.6,2314,tvSeries,Exact (title + year),-0.100000000000001,7.7,1752,-0.100000000000001,562,1,TRUE
tt11891770,3122,3253,Greta Thunberg: A Year to Change the World,2021,"",4.6/10,39/100,0,1,0,0,1,4.6,5.4,658,tvMiniSeries,Exact (title + year),0.800000000000001,4.4,386,1,272,1,TRUE
tt1189346,2732,2837,Zeke and Luther,2009,7+,6.4/10,53/100,0,1,0,0,1,6.4,6.4,4333,tvSeries,Exact (title + year),0,6.4,2973,0,1360,1,TRUE
tt11898920,673,676,Naomi Osaka,2021,"",6.2/10,59/100,1,0,0,0,1,6.2,6.3,1534,tvMiniSeries,Exact (title + year),0.0999999999999996,,,,,1,TRUE
tt11904786,671,674,Love on the Spectrum,2019,all,8.5/10,59/100,1,0,0,0,1,8.5,8.6,8668,tvSeries,Exact (title + original-language year),0.0999999999999996,8.5,3209,0.0999999999999996,5459,1,TRUE
tt11905720,552,555,She,2020,18+,6.5/10,62/100,1,0,0,0,1,6.5,6.4,7109,tvSeries,Exact (title + year),-0.0999999999999996,6.5,2939,-0.0999999999999996,4170,1,TRUE
tt1190634,3446,3581,The Boys,2019,18+,8.7/10,93/100,0,0,1,0,1,8.7,8.5,1014228,tvSeries,Exact (title + year),-0.199999999999999,8.7,280025,-0.199999999999999,734203,1,TRUE
tt11909220,3813,4066,Frank of Ireland,2021,"",6.7/10,50/100,0,0,1,0,1,6.7,6.8,2699,tvSeries,Exact (title + year),0.0999999999999996,6.7,1438,0.0999999999999996,1261,1,TRUE
tt1191056,2576,2674,The Real Housewives of New York City,2008,16+,4.5/10,57/100,0,1,0,0,1,4.5,5.1,4467,tvSeries,Exact (title + year),0.6,4.5,3155,0.6,1312,1,TRUE
tt11915950,3928,4203,Jim Gaffigan: The Pale Tourist,2020,"",6.7/10,46/100,0,0,1,0,1,6.7,6.9,932,tvSeries,Exact (title + year),0.2,6.7,543,0.2,389,1,TRUE
tt11916718,1418,1424,Beyblade Burst Rise,2020,7+,6.5/10,44/100,1,0,0,0,1,6.5,5.7,330,tvSeries,Exact (title + year),-0.8,8.1,97,-2.4,233,1,TRUE
tt11920706,5322,5670,Wild Cats of India,2020,"",7.6/10,35/100,0,0,0,1,1,7.6,7.4,126,tvMiniSeries,Exact (title + year),-0.199999999999999,7.6,28,-0.199999999999999,98,1,TRUE
tt11929804,5244,5588,Critter Fixers: Country Vets,2020,16+,9.0/10,46/100,0,0,0,1,1,9,8.7,435,tvSeries,Exact (title + year),-0.300000000000001,9.1,69,-0.4,366,1,TRUE
tt11937662,593,596,Control Z,2020,18+,6.9/10,61/100,1,0,0,0,1,6.9,6.8,12656,tvSeries,Exact (title + year),-0.100000000000001,6.9,5288,-0.100000000000001,7368,1,TRUE
tt11937732,872,875,Daughter From Another Mother,2021,18+,7.4/10,54/100,1,0,0,0,1,7.4,7.2,2746,tvSeries,Exact (title + year),-0.2,7.4,1170,-0.2,1576,1,TRUE
tt11937816,268,269,Who Killed Sara?,2021,18+,6.4/10,71/100,1,0,0,0,1,6.4,6.4,17696,tvSeries,Exact (title + year),0,6.4,9533,0,8163,1,TRUE
tt11942052,1702,1708,J-Style Trip,2020,16+,5.4/10,37/100,1,0,0,0,1,5.4,5,138,tvSeries,Exact (title + year),-0.4,5.4,95,-0.4,43,1,TRUE
tt11942100,1784,1792,Ladies Up,2020,"",4.3/10,35/100,1,0,0,0,1,4.3,4.4,280,tvSeries,Exact (title + year),0.100000000000001,4.4,201,0,79,1,TRUE
tt1194725,4143,4437,Chloe's Closet,2010,all,6.9/10,39/100,0,0,1,0,1,6.9,5.3,142,tvSeries,"Fuzzy (title exact, year +-1)",-1.6,6.9,46,-1.6,96,1,TRUE
tt11951234,1424,1430,Over Christmas,2020,"",6.7/10,44/100,1,0,0,0,1,6.7,6.7,2600,tvMiniSeries,Exact (title + year),0,6.7,1672,0,928,1,TRUE
tt11958648,780,783,History 101,2020,7+,6.8/10,56/100,1,0,0,0,1,6.8,6.9,5070,tvSeries,Exact (title + year),0.100000000000001,6.8,3452,0.100000000000001,1618,1,TRUE
tt11958922,429,431,The Innocence Files,2020,18+,8.0/10,65/100,1,0,0,0,1,8,7.9,3424,tvMiniSeries,Exact (title + year),-0.0999999999999996,8,2252,-0.0999999999999996,1172,1,TRUE
tt11958942,802,805,How to Fix a Drug Scandal,2020,18+,7.0/10,56/100,1,0,0,0,1,7,7,4108,tvMiniSeries,Exact (title + year),0,7,2564,0,1544,1,TRUE
tt1195935,2540,2636,The Cleveland Show,2009,16+,5.5/10,58/100,0,1,0,0,1,5.5,5.6,44842,tvSeries,Exact (title + year),0.0999999999999996,5.5,38989,0.0999999999999996,5853,1,TRUE
tt11960282,3021,3148,Littlekenny,2019,"",6.9/10,43/100,0,1,0,0,1,6.9,7,487,tvMiniSeries,Exact (title + year),0.0999999999999996,6.9,171,0.0999999999999996,316,1,TRUE
tt1196094,2784,2896,Yu-Gi-Oh! 5D's,2008,13+,6.8/10,51/100,0,1,1,0,1,6.8,7.1,2437,tvSeries,Exact (title + year),0.3,6.8,1425,0.3,1012,2,FALSE
tt11961378,598,601,Fatma,2021,"",7.5/10,61/100,1,0,0,0,1,7.5,7.4,10554,tvSeries,Exact (title + year),-0.0999999999999996,7.5,6071,-0.0999999999999996,4483,1,TRUE
tt11963042,420,422,Trial by Media,2020,16+,7.2/10,65/100,1,0,0,0,1,7.2,7.1,3818,tvSeries,Exact (title + year),-0.100000000000001,7.2,2463,-0.100000000000001,1355,1,TRUE
tt1196946,3483,3639,The Mentalist,2008,16+,8.1/10,79/100,0,0,1,0,1,8.1,8.2,238959,tvSeries,Exact (title + year),0.0999999999999996,8.1,168796,0.0999999999999996,70163,1,TRUE
tt1197649,3825,4080,Ax Men,2008,7+,5.5/10,50/100,0,0,1,0,1,5.5,5.6,1556,tvSeries,Exact (title + year),0.0999999999999996,5.5,1257,0.0999999999999996,299,1,TRUE
tt11983342,1308,1311,Shaun the Sheep: Adventures from Mossy Bottom,2020,"",8.1/10,46/100,1,0,0,0,1,8.1,7.9,1151,tvSeries,Exact (title + year),-0.199999999999999,8.1,346,-0.199999999999999,805,1,TRUE
tt1199099,178,179,Merlin,2008,7+,7.9/10,75/100,1,1,1,0,1,7.9,7.9,94273,tvSeries,Exact (title + year),0,7.9,75313,0,18960,3,FALSE
tt1200227,2769,2881,Food Paradise,2007,all,8.1/10,51/100,0,1,0,0,1,8.1,7.7,148,tvSeries,Exact (title + year),-0.399999999999999,8.1,86,-0.399999999999999,62,1,TRUE
tt12004280,566,569,Too Hot to Handle,2020,18+,4.6/10,61/100,1,0,0,0,1,4.6,4.8,16315,tvSeries,Exact (title + year),0.2,4.5,8405,0.3,7910,1,TRUE
tt12013558,430,432,BNA,2020,16+,7.2/10,65/100,1,0,0,0,1,7.2,7.1,4226,tvSeries,Exact (title + year),-0.100000000000001,7.3,1771,-0.2,2455,1,TRUE
tt12027008,1592,1598,Absurd Planet,2020,7+,3.9/10,40/100,1,0,0,0,1,3.9,4.1,1759,tvSeries,Exact (title + year),0.2,3.9,1321,0.2,438,1,TRUE
tt12027034,238,239,Middleditch & Schwartz,2020,18+,8.6/10,72/100,1,0,0,0,1,8.6,8.6,6331,tvSeries,Exact (title + year),0,8.6,4072,0,2259,1,TRUE
tt12031040,805,808,Japan Sinks: 2020,2020,18+,6.4/10,56/100,1,0,0,0,1,6.4,6.4,3873,tvMiniSeries,Exact (title + year),0,6.4,2459,0,1414,1,TRUE
tt12057284,3077,3205,Who Wants to Be a Millionaire,2020,16+,6.1/10,41/100,0,1,0,0,1,6.1,6.4,537,tvSeries,Exact (title + year),0.300000000000001,6.5,77,-0.0999999999999996,460,1,TRUE
tt12071466,1639,1645,"Wait, My Youth",2019,all,8.6/10,39/100,1,0,0,0,1,8.6,7.7,225,tvMiniSeries,Exact (title + year),-0.9,8.6,82,-0.9,143,1,TRUE
tt12079212,1084,1087,The Victims' Game,2020,18+,7.4/10,51/100,1,0,0,0,1,7.4,7.3,2413,tvSeries,Exact (title + year),-0.100000000000001,7.4,1035,-0.100000000000001,1378,1,TRUE
tt12079236,1470,1476,The Forest of Love: Deep Cut,2020,"",6.8/10,43/100,1,0,0,0,1,6.8,6.9,701,tvMiniSeries,Exact (title + year),0.100000000000001,6.8,291,0.100000000000001,410,1,TRUE
tt12083014,1156,1159,Zero Chill,2021,"",5.7/10,49/100,1,0,0,0,1,5.7,5.8,2308,tvSeries,Exact (title + year),0.0999999999999996,5.7,1031,0.0999999999999996,1277,1,TRUE
tt1208358,3860,4126,Blade of the Immortal,2008,16+,6.7/10,48/100,0,0,1,0,1,6.7,6.7,808,tvSeries,Exact (title + year),0,6.7,553,0,255,1,TRUE
tt1209393,488,491,Vampire Knight,2008,16+,7.4/10,63/100,1,1,0,0,1,7.4,7.1,6554,tvSeries,Exact (title + year),-0.300000000000001,7.4,4666,-0.300000000000001,1888,2,FALSE
tt12101170,1100,1103,Inhuman Resources,2020,"",7.2/10,50/100,1,0,0,0,1,7.2,7.2,4997,tvMiniSeries,Exact (title + year),0,7.1,3250,0.100000000000001,1747,1,TRUE
tt1210820,2298,2360,The Long Road Home,2017,18+,7.5/10,66/100,0,1,0,0,1,7.5,7.3,3768,tvMiniSeries,Exact (title + year),-0.2,7.5,2679,-0.2,1089,1,TRUE
tt12140808,1843,1851,True: Terrific Tales,2020,"",5.5/10,32/100,1,0,0,0,1,5.5,6.7,45,tvSeries,Exact (title + year),1.2,5.5,11,1.2,34,1,TRUE
tt1214085,197,198,Soul Eater,2008,16+,7.8/10,74/100,1,1,0,0,1,7.8,7.7,17183,tvSeries,Exact (title + year),-0.0999999999999996,7.8,11444,-0.0999999999999996,5739,2,FALSE
tt12142728,4106,4396,Becoming a Man,2019,"",9.2/10,40/100,0,0,1,0,1,9.2,8.6,13,tvMiniSeries,Exact (title + year),-0.6,9.2,8,-0.6,5,1,TRUE
tt12142888,4386,4686,Discovering the World,2019,"",6.7/10,32/100,0,0,1,0,1,6.7,8,11,tvSeries,Exact (title + year),1.3,6.8,6,1.2,5,1,TRUE
tt12146940,1555,1561,Almost Happy,2020,"",6.8/10,41/100,1,0,0,0,1,6.8,6.9,1303,tvMiniSeries,Exact (title + year),0.100000000000001,6.8,608,0.100000000000001,695,1,TRUE
tt12158686,4566,4874,Somewhere South,2020,"","",16/100,0,0,1,0,1,,8.6,81,tvSeries,Exact (title + year),,8,45,0.6,36,1,TRUE
tt1216050,2974,3099,The Tower of Druaga: The Aegis of Uruk,2008,7+,6.7/10,45/100,0,1,0,0,1,6.7,6.4,359,tvSeries,Exact (title + year),-0.3,6.7,223,-0.3,136,1,TRUE
tt1216159,3019,3146,Nabari no Ou,2008,16+,6.5/10,43/100,0,1,0,0,1,6.5,6.4,372,tvSeries,Exact (title + year),-0.0999999999999996,6.5,270,-0.0999999999999996,102,1,TRUE
tt1216222,2637,2738,To Love-Ru,2008,18+,6.9/10,55/100,0,1,0,0,1,6.9,6.5,2152,tvSeries,Exact (title + year),-0.4,6.6,961,-0.0999999999999996,1191,1,TRUE
tt12176398,1218,1221,Cooked With Cannabis,2020,18+,6.6/10,48/100,1,0,0,0,1,6.6,6.6,521,tvSeries,Exact (title + year),0,6.6,268,0,253,1,TRUE
tt1217956,4365,4664,Today's Homeowner with Danny Lipford,1998,all,8.9/10,32/100,0,0,1,0,1,8.9,9,19,tvSeries,Exact (title + year),0.0999999999999996,8.3,15,0.699999999999999,4,1,TRUE
tt12188528,5277,5623,Alaska Animal Rescue,2020,"",9.4/10,42/100,0,0,0,1,1,9.4,8.5,108,tvSeries,Exact (title + year),-0.9,9.3,12,-0.800000000000001,96,1,TRUE
tt12189308,1744,1752,The Unremarkable Juanquini,2020,"",4.4/10,36/100,1,0,0,0,1,4.4,4.3,216,tvSeries,Exact (title + year),-0.100000000000001,4.4,159,-0.100000000000001,57,1,TRUE
tt12189310,860,863,"Coronavirus, Explained",2020,7+,7.6/10,55/100,1,0,0,0,1,7.6,7.5,2551,tvMiniSeries,Exact (title + year),-0.0999999999999996,7.6,1851,-0.0999999999999996,700,1,TRUE
tt12190580,280,282,Lenox Hill,2020,"",8.7/10,70/100,1,0,0,0,1,8.7,8.6,3221,tvSeries,Exact (title + year),-0.0999999999999996,8.7,1952,-0.0999999999999996,1269,1,TRUE
tt12200714,783,786,The Big Flower Fight,2020,"",7.4/10,56/100,1,0,0,0,1,7.4,7.4,1540,tvSeries,Exact (title + year),0,7.5,918,-0.0999999999999996,622,1,TRUE
tt12202726,1886,1894,Tjovitjo,2017,"",6.3/10,29/100,1,0,0,0,1,6.3,7.2,24,tvSeries,Exact (title + year),0.9,6.3,11,0.9,13,1,TRUE
tt12204636,5300,5647,Buried Secrets of the Bible with Albert Lin,2019,"",7.1/10,38/100,0,0,0,1,1,7.1,6.7,424,tvSeries,Exact (title + year),-0.399999999999999,7,121,-0.3,303,1,TRUE
tt1224033,3086,3215,Jack Hanna's Into the Wild,2007,"",8.0/10,40/100,0,1,0,0,1,8,8.2,97,tvSeries,Exact (title + year),0.199999999999999,8,43,0.199999999999999,54,1,TRUE
tt12244950,2619,2720,Taste the Nation with Padma Lakshmi,2020,16+,8.4/10,56/100,0,1,0,0,1,8.4,8.1,796,tvSeries,Exact (title + year),-0.300000000000001,8.4,368,-0.300000000000001,428,1,TRUE
tt12246190,875,878,Mystic Pop-up Bar,2020,16+,8.0/10,54/100,1,0,0,0,1,8,7.9,3731,tvSeries,Exact (title + year),-0.0999999999999996,8.1,1298,-0.199999999999999,2433,1,TRUE
tt12263568,1943,1953,Together,2009,"","",13/100,1,0,0,0,1,,7.5,8,tvSeries,Exact (title + original-language year),,,,,,1,TRUE
tt12275178,1942,1952,Cinta Si Wedding Planner,2015,"","",13/100,1,0,0,0,1,,7.9,25,tvSeries,Exact (title + year),,,,,,1,TRUE
tt12287748,2827,2941,Yashahime: Princess Half-Demon,2020,16+,7.2/10,50/100,0,1,0,0,1,7.2,7,1474,tvSeries,Exact (title + year),-0.2,7.2,661,-0.2,813,1,TRUE
tt1229295,3789,4039,I Love Money,2008,"",6.1/10,51/100,0,0,1,0,1,6.1,6.2,968,tvSeries,Exact (title + year),0.100000000000001,6.1,857,0.100000000000001,111,1,TRUE
tt12306692,2159,2202,American Horror Stories,2021,18+,6.5/10,72/100,0,1,0,0,1,6.5,6.3,30075,tvSeries,Exact (title + year),-0.2,,,,,1,TRUE
